name,class,cX,cY,wX,hY,Wraw,Hraw
49X140106301,6,0.055863,0.828516,0.015697,0.019268,3840,2160
49X140106301,6,0.68144,0.710019,0.01108,0.017341,3840,2160
49X140106301,6,0.690674,0.719653,0.01108,0.025048,3840,2160
49X140106301,6,0.631117,0.590559,0.01385,0.025048,3840,2160
49X140106301,6,0.613112,0.6079,0.012927,0.028902,3840,2160
49X140106301,4,0.155586,0.591522,0.034164,0.023121,3840,2160
49X140106301,4,0.420129,0.484586,0.029548,0.025048,3840,2160
49X140106301,6,0.364266,0.365125,0.00831,0.028902,3840,2160
49X140106301,6,0.372576,0.366089,0.00831,0.026975,3840,2160
49X140106301,4,0.493075,0.105973,0.012927,0.05395,3840,2160
49X140106301,4,0.982918,0.554913,0.026777,0.023121,3840,2160
49X140106401,6,0.373961,0.365125,0.01108,0.028902,3840,2160
49X140106401,6,0.363343,0.365125,0.010157,0.032755,3840,2160
49X140106401,6,0.614035,0.606936,0.012927,0.030829,3840,2160
49X140106401,6,0.628347,0.588632,0.01385,0.025048,3840,2160
49X140106401,0,0.267775,0.619461,0.068329,0.11368,3840,2160
49X140106401,4,0.155125,0.590559,0.031394,0.025048,3840,2160
49X140106401,4,0.49169,0.104046,0.012004,0.050096,3840,2160
49X140106401,4,0.983841,0.555877,0.030471,0.028902,3840,2160
49X140106401,6,0.681902,0.711946,0.012004,0.025048,3840,2160
49X140106401,6,0.690674,0.719653,0.01108,0.025048,3840,2160
49X140106401,6,0.042013,0.77842,0.017544,0.026975,3840,2160
49X140106401,6,0.069714,0.77264,0.01385,0.023121,3840,2160
49X140106401,6,0.085873,0.7842,0.012927,0.026975,3840,2160
49X140106401,6,0.058633,0.82659,0.012004,0.023121,3840,2160
49X140106501,0,0.268698,0.621387,0.073869,0.117534,3840,2160
49X140106501,6,0.631117,0.589595,0.01385,0.026975,3840,2160
49X140106501,6,0.3735,0.364162,0.010157,0.030829,3840,2160
49X140106501,6,0.364728,0.363198,0.01108,0.032755,3840,2160
49X140106501,6,0.614035,0.604046,0.009234,0.025048,3840,2160
49X140106501,4,0.493075,0.101156,0.01662,0.044316,3840,2160
49X140106501,4,0.154201,0.593449,0.033241,0.030829,3840,2160
49X140106501,4,0.984765,0.55395,0.028624,0.025048,3840,2160
49X140106501,6,0.040628,0.777457,0.01108,0.021195,3840,2160
49X140106501,6,0.103878,0.76975,0.012004,0.028902,3840,2160
49X140106501,6,0.058633,0.82659,0.01385,0.019268,3840,2160
49X140106501,6,0.679594,0.709056,0.012927,0.023121,3840,2160
49X140106501,6,0.690212,0.713873,0.010157,0.021195,3840,2160
49X140106601,6,0.3735,0.364162,0.010157,0.030829,3840,2160
49X140106601,6,0.363343,0.366089,0.010157,0.030829,3840,2160
49X140106601,4,0.493536,0.101156,0.015697,0.055877,3840,2160
49X140106601,4,0.98338,0.552987,0.027701,0.030829,3840,2160
49X140106601,0,0.267775,0.623314,0.070175,0.11368,3840,2160
49X140106601,0,0.351801,0.5,0.075716,0.052023,3840,2160
49X140106601,4,0.242844,0.466281,0.029548,0.023121,3840,2160
49X140106601,4,0.156048,0.594412,0.031394,0.021195,3840,2160
49X140106601,6,0.614958,0.6079,0.012927,0.032755,3840,2160
49X140106601,6,0.632041,0.588632,0.012004,0.025048,3840,2160
49X140106601,6,0.687442,0.709056,0.012004,0.023121,3840,2160
49X140106601,6,0.704063,0.785164,0.01385,0.025048,3840,2160
49X140106601,6,0.100646,0.766859,0.012927,0.023121,3840,2160
49X140106601,6,0.042475,0.779383,0.014774,0.025048,3840,2160
49X140106601,6,0.058172,0.830443,0.01662,0.026975,3840,2160
49X140106701,0,0.268236,0.61657,0.071099,0.111753,3840,2160
49X140106701,6,0.630656,0.585742,0.014774,0.026975,3840,2160
49X140106701,6,0.361958,0.361272,0.01108,0.032755,3840,2160
49X140106701,6,0.372114,0.362235,0.009234,0.030829,3840,2160
49X140106701,6,0.095568,0.783237,0.010157,0.021195,3840,2160
49X140106701,6,0.079871,0.761079,0.01385,0.019268,3840,2160
49X140106701,6,0.041551,0.776493,0.01662,0.019268,3840,2160
49X140106701,6,0.05494,0.82948,0.015697,0.021195,3840,2160
49X140106701,6,0.710065,0.806358,0.01108,0.025048,3840,2160
49X140106701,6,0.724838,0.797688,0.01108,0.023121,3840,2160
49X140106701,6,0.614497,0.6079,0.012004,0.028902,3840,2160
49X140106701,0,0.885503,0.462428,0.077562,0.061657,3840,2160
49X140106701,4,0.984765,0.554913,0.028624,0.023121,3840,2160
49X140106701,4,0.539705,0.473988,0.030471,0.023121,3840,2160
49X140106701,4,0.492613,0.100193,0.01385,0.046243,3840,2160
49X140106701,4,0.154663,0.590559,0.032318,0.021195,3840,2160
49X140106801,0,0.268698,0.621387,0.072022,0.121387,3840,2160
49X140106801,4,0.156971,0.591522,0.033241,0.023121,3840,2160
49X140106801,4,0.493998,0.100193,0.012927,0.042389,3840,2160
49X140106801,4,0.982918,0.555877,0.028624,0.025048,3840,2160
49X140106801,6,0.364266,0.367052,0.006464,0.025048,3840,2160
49X140106801,6,0.371191,0.365125,0.007387,0.028902,3840,2160
49X140106801,6,0.705448,0.78131,0.009234,0.017341,3840,2160
49X140106801,6,0.710065,0.808285,0.012927,0.025048,3840,2160
49X140106801,6,0.723915,0.798651,0.009234,0.021195,3840,2160
49X140106801,6,0.629732,0.586705,0.01108,0.021195,3840,2160
49X140106801,6,0.613573,0.606936,0.012004,0.026975,3840,2160
49X140106801,6,0.045706,0.78131,0.015697,0.021195,3840,2160
49X140106801,6,0.084949,0.78131,0.009234,0.021195,3840,2160
49X140106801,6,0.091413,0.761079,0.012927,0.023121,3840,2160
49X140106801,6,0.060942,0.823699,0.014774,0.025048,3840,2160
49X140106901,0,0.268236,0.625241,0.071099,0.125241,3840,2160
49X140106901,6,0.632964,0.590559,0.01385,0.036609,3840,2160
49X140106901,6,0.616805,0.605973,0.01662,0.044316,3840,2160
49X140106901,6,0.363343,0.363198,0.00831,0.025048,3840,2160
49X140106901,6,0.3735,0.368015,0.010157,0.023121,3840,2160
49X140106901,6,0.039705,0.776493,0.01108,0.019268,3840,2160
49X140106901,6,0.058172,0.82659,0.014774,0.019268,3840,2160
49X140106901,6,0.087719,0.793834,0.007387,0.019268,3840,2160
49X140106901,6,0.106648,0.774566,0.012004,0.023121,3840,2160
49X140106901,6,0.713758,0.783237,0.009234,0.021195,3840,2160
49X140106901,6,0.724838,0.800578,0.009234,0.017341,3840,2160
49X140106901,6,0.710065,0.808285,0.01108,0.025048,3840,2160
49X140106901,4,0.984765,0.554913,0.026777,0.023121,3840,2160
49X140106901,4,0.155586,0.594412,0.032318,0.025048,3840,2160
49X140106901,4,0.493075,0.099229,0.01108,0.040462,3840,2160
49X140107001,6,0.079409,0.382466,0.029548,0.025048,3840,2160
49X140107001,6,0.362881,0.365125,0.009234,0.032755,3840,2160
49X140107001,6,0.372576,0.364162,0.010157,0.030829,3840,2160
49X140107001,6,0.615882,0.60501,0.018467,0.026975,3840,2160
49X140107001,4,0.982456,0.552987,0.033241,0.030829,3840,2160
49X140107001,4,0.154663,0.594412,0.034164,0.032755,3840,2160
49X140107001,4,0.493075,0.102119,0.018467,0.057803,3840,2160
49X140107001,0,0.266851,0.620424,0.073869,0.119461,3840,2160
49X140107001,1,0.147276,0.479769,0.084026,0.057803,3840,2160
49X140107001,6,0.04386,0.777457,0.019391,0.021195,3840,2160
49X140107001,6,0.057248,0.825626,0.012927,0.021195,3840,2160
49X140107001,6,0.09603,0.782274,0.007387,0.019268,3840,2160
49X140107001,6,0.131579,0.795761,0.010157,0.023121,3840,2160
49X140107001,6,0.727147,0.817919,0.01385,0.017341,3840,2160
49X140107001,6,0.723453,0.798651,0.00831,0.017341,3840,2160
49X140107001,6,0.727147,0.786127,0.00831,0.019268,3840,2160
49X140107001,6,0.633887,0.591522,0.010157,0.023121,3840,2160
49X140107101,4,0.492613,0.103083,0.015697,0.055877,3840,2160
49X140107101,6,0.629732,0.588632,0.01662,0.028902,3840,2160
49X140107101,6,0.613573,0.60501,0.017544,0.026975,3840,2160
49X140107101,6,0.134349,0.783237,0.010157,0.021195,3840,2160
49X140107101,6,0.05771,0.822736,0.012004,0.023121,3840,2160
49X140107101,6,0.046168,0.77553,0.014774,0.025048,3840,2160
49X140107101,6,0.722068,0.782274,0.009234,0.015414,3840,2160
49X140107101,6,0.722992,0.798651,0.014774,0.021195,3840,2160
49X140107101,6,0.737304,0.821773,0.010157,0.021195,3840,2160
49X140107101,1,0.535088,0.478805,0.072946,0.052023,3840,2160
49X140107101,0,0.32964,0.50578,0.070175,0.052023,3840,2160
49X140107101,0,0.091874,0.489403,0.069252,0.046243,3840,2160
49X140107101,6,0.153278,0.385356,0.009234,0.023121,3840,2160
49X140107101,4,0.155586,0.590559,0.034164,0.025048,3840,2160
49X140107101,4,0.982918,0.555877,0.030471,0.025048,3840,2160
49X140107101,6,0.363343,0.362235,0.00831,0.023121,3840,2160
49X140107101,6,0.370729,0.362235,0.006464,0.023121,3840,2160
49X140107101,0,0.267313,0.621387,0.063712,0.098266,3840,2160
49X140107201,6,0.632041,0.592486,0.015697,0.032755,3840,2160
49X140107201,6,0.614958,0.6079,0.014774,0.032755,3840,2160
49X140107201,6,0.361034,0.362235,0.01108,0.030829,3840,2160
49X140107201,6,0.23361,0.387283,0.020314,0.026975,3840,2160
49X140107201,4,0.493075,0.102119,0.01662,0.057803,3840,2160
49X140107201,0,0.265928,0.623314,0.072022,0.121387,3840,2160
49X140107201,0,0.536473,0.73025,0.055402,0.134875,3840,2160
49X140107201,1,0.891505,0.461464,0.078486,0.055877,3840,2160
49X140107201,4,0.985226,0.55684,0.025854,0.023121,3840,2160
49X140107201,4,0.154663,0.591522,0.030471,0.019268,3840,2160
49X140107201,4,0.244229,0.519268,0.030471,0.021195,3840,2160
49X140107201,4,0.32687,0.454721,0.035088,0.023121,3840,2160
49X140107201,6,0.371653,0.362235,0.012004,0.030829,3840,2160
49X140107201,6,0.040628,0.780347,0.01662,0.026975,3840,2160
49X140107201,6,0.055863,0.828516,0.015697,0.023121,3840,2160
49X140107201,6,0.154663,0.789981,0.012004,0.026975,3840,2160
49X140107201,6,0.718375,0.791908,0.009234,0.019268,3840,2160
49X140107201,6,0.724377,0.806358,0.012004,0.028902,3840,2160
49X140107201,6,0.760849,0.813102,0.01108,0.030829,3840,2160
49X140107201,0,0.472761,0.490366,0.062789,0.044316,3840,2160
49X140107301,0,0.26639,0.619461,0.072946,0.125241,3840,2160
49X140107301,4,0.493075,0.102119,0.022161,0.061657,3840,2160
49X140107301,4,0.98338,0.558767,0.029548,0.026975,3840,2160
49X140107301,6,0.631579,0.588632,0.01662,0.032755,3840,2160
49X140107301,6,0.614958,0.606936,0.01662,0.026975,3840,2160
49X140107301,6,0.361958,0.362235,0.009234,0.034682,3840,2160
49X140107301,6,0.370268,0.362235,0.007387,0.034682,3840,2160
49X140107301,6,0.317175,0.390173,0.017544,0.028902,3840,2160
49X140107301,0,0.896584,0.457611,0.068329,0.04817,3840,2160
49X140107301,4,0.678209,0.50289,0.026777,0.023121,3840,2160
49X140107301,4,0.441828,0.10501,0.017544,0.055877,3840,2160
49X140107301,4,0.015235,0.529865,0.028624,0.026975,3840,2160
49X140107301,4,0.156048,0.589595,0.031394,0.026975,3840,2160
49X140107301,6,0.732225,0.811175,0.012927,0.019268,3840,2160
49X140107301,6,0.759464,0.810212,0.012004,0.025048,3840,2160
49X140107301,6,0.149123,0.764933,0.012004,0.019268,3840,2160
49X140107301,6,0.145891,0.789981,0.01108,0.023121,3840,2160
49X140107301,6,0.054478,0.823699,0.014774,0.021195,3840,2160
49X140107301,6,0.045706,0.77553,0.015697,0.028902,3840,2160
49X140107401,6,0.388735,0.381503,0.012927,0.023121,3840,2160
49X140107401,6,0.362881,0.365125,0.007387,0.032755,3840,2160
49X140107401,6,0.370268,0.365125,0.007387,0.032755,3840,2160
49X140107401,6,0.613573,0.605973,0.01385,0.028902,3840,2160
49X140107401,4,0.979686,0.552987,0.033241,0.030829,3840,2160
49X140107401,4,0.492151,0.10501,0.018467,0.055877,3840,2160
49X140107401,4,0.392428,0.527938,0.031394,0.030829,3840,2160
49X140107401,0,0.267775,0.617534,0.072022,0.11368,3840,2160
49X140107401,6,0.629271,0.585742,0.01385,0.026975,3840,2160
49X140107401,6,0.759003,0.811175,0.012927,0.026975,3840,2160
49X140107401,6,0.736842,0.818882,0.01108,0.026975,3840,2160
49X140107401,6,0.150508,0.793834,0.007387,0.023121,3840,2160
49X140107401,6,0.131579,0.779383,0.010157,0.017341,3840,2160
49X140107401,6,0.05771,0.823699,0.015697,0.021195,3840,2160
49X140107401,6,0.045245,0.770713,0.01662,0.023121,3840,2160
49X140107401,4,0.157433,0.589595,0.032318,0.023121,3840,2160
49X140107501,0,0.268698,0.620424,0.068329,0.119461,3840,2160
49X140107501,0,0.216066,0.485549,0.079409,0.061657,3840,2160
49X140107501,4,0.492613,0.102119,0.017544,0.050096,3840,2160
49X140107501,4,0.039243,0.518304,0.043398,0.034682,3840,2160
49X140107501,6,0.613573,0.60501,0.01385,0.026975,3840,2160
49X140107501,6,0.363343,0.362235,0.012004,0.030829,3840,2160
49X140107501,6,0.3735,0.362235,0.00831,0.030829,3840,2160
49X140107501,6,0.44229,0.378613,0.012927,0.028902,3840,2160
49X140107501,4,0.156048,0.588632,0.035088,0.028902,3840,2160
49X140107501,4,0.780702,0.503854,0.030471,0.028902,3840,2160
49X140107501,4,0.980609,0.552987,0.027701,0.023121,3840,2160
49X140107501,6,0.737765,0.812139,0.01108,0.021195,3840,2160
49X140107501,6,0.759926,0.810212,0.01108,0.021195,3840,2160
49X140107501,6,0.630194,0.586705,0.012004,0.021195,3840,2160
49X140107501,6,0.111727,0.796724,0.01108,0.017341,3840,2160
49X140107501,6,0.092336,0.777457,0.012927,0.021195,3840,2160
49X140107501,6,0.045245,0.774566,0.01662,0.023121,3840,2160
49X140107501,6,0.058633,0.821773,0.01385,0.021195,3840,2160
49X140107601,6,0.631117,0.585742,0.017544,0.023121,3840,2160
49X140107601,6,0.614497,0.601156,0.017544,0.026975,3840,2160
49X140107601,6,0.518006,0.356455,0.014774,0.030829,3840,2160
49X140107601,4,0.980148,0.55106,0.032318,0.030829,3840,2160
49X140107601,4,0.491228,0.102119,0.01662,0.057803,3840,2160
49X140107601,4,0.15651,0.588632,0.037858,0.032755,3840,2160
49X140107601,4,0.457987,0.517341,0.035088,0.032755,3840,2160
49X140107601,0,0.643583,0.473025,0.075716,0.055877,3840,2160
49X140107601,0,0.267775,0.617534,0.073869,0.11368,3840,2160
49X140107601,0,0.119575,0.471098,0.071099,0.04817,3840,2160
49X140107601,6,0.362881,0.363198,0.00554,0.028902,3840,2160
49X140107601,6,0.371653,0.364162,0.010157,0.030829,3840,2160
49X140107601,6,0.757156,0.805395,0.014774,0.026975,3840,2160
49X140107601,6,0.735457,0.811175,0.01385,0.026975,3840,2160
49X140107601,6,0.072022,0.768786,0.01108,0.015414,3840,2160
49X140107601,6,0.05771,0.823699,0.01385,0.021195,3840,2160
49X140107601,6,0.043398,0.77264,0.012927,0.023121,3840,2160
49X140107601,6,0.055863,0.737958,0.012004,0.023121,3840,2160
49X140107701,0,0.266851,0.620424,0.073869,0.123314,3840,2160
49X140107701,4,0.981994,0.549133,0.028624,0.026975,3840,2160
49X140107701,6,0.592798,0.373796,0.014774,0.019268,3840,2160
49X140107701,6,0.362419,0.362235,0.010157,0.030829,3840,2160
49X140107701,6,0.371191,0.362235,0.007387,0.030829,3840,2160
49X140107701,6,0.614497,0.600193,0.015697,0.028902,3840,2160
49X140107701,6,0.630656,0.584778,0.014774,0.028902,3840,2160
49X140107701,6,0.043398,0.776493,0.01662,0.023121,3840,2160
49X140107701,6,0.041551,0.742775,0.01108,0.025048,3840,2160
49X140107701,6,0.056787,0.73025,0.010157,0.019268,3840,2160
49X140107701,6,0.057248,0.822736,0.01108,0.015414,3840,2160
49X140107701,6,0.748846,0.840077,0.009234,0.023121,3840,2160
49X140107701,6,0.750693,0.815992,0.012927,0.025048,3840,2160
49X140107701,4,0.935365,0.480732,0.031394,0.028902,3840,2160
49X140107701,4,0.155125,0.590559,0.031394,0.028902,3840,2160
49X140107701,0,0.588181,0.457611,0.064635,0.04817,3840,2160
49X140107701,4,0.492151,0.101156,0.01108,0.04817,3840,2160
49X140107801,6,0.671745,0.364162,0.015697,0.030829,3840,2160
49X140107801,4,0.981994,0.549133,0.032318,0.034682,3840,2160
49X140107801,0,0.26639,0.615607,0.071099,0.11368,3840,2160
49X140107801,4,0.491228,0.096339,0.012927,0.042389,3840,2160
49X140107801,4,0.154663,0.586705,0.032318,0.021195,3840,2160
49X140107801,4,0.351801,0.523121,0.033241,0.025048,3840,2160
49X140107801,6,0.612188,0.601156,0.01108,0.023121,3840,2160
49X140107801,6,0.630656,0.586705,0.012927,0.021195,3840,2160
49X140107801,6,0.737765,0.83237,0.009234,0.026975,3840,2160
49X140107801,6,0.753463,0.850674,0.01108,0.025048,3840,2160
49X140107801,6,0.042475,0.726397,0.01108,0.015414,3840,2160
49X140107801,6,0.043398,0.744701,0.014774,0.021195,3840,2160
49X140107801,6,0.044321,0.770713,0.018467,0.023121,3840,2160
49X140107801,6,0.363343,0.361272,0.00831,0.025048,3840,2160
49X140107801,6,0.371191,0.361272,0.009234,0.025048,3840,2160
49X140107801,6,0.054017,0.824663,0.015697,0.019268,3840,2160
49X140107901,0,0.267775,0.615607,0.070175,0.121387,3840,2160
49X140107901,4,0.980148,0.546243,0.034164,0.028902,3840,2160
49X140107901,4,0.490305,0.098266,0.018467,0.057803,3840,2160
49X140107901,6,0.629732,0.582852,0.018467,0.028902,3840,2160
49X140107901,6,0.362419,0.356455,0.00831,0.026975,3840,2160
49X140107901,6,0.371653,0.359345,0.006464,0.028902,3840,2160
49X140107901,6,0.042936,0.723507,0.00831,0.017341,3840,2160
49X140107901,6,0.055863,0.731214,0.017544,0.025048,3840,2160
49X140107901,6,0.046168,0.76975,0.018467,0.025048,3840,2160
49X140107901,6,0.056787,0.821773,0.017544,0.021195,3840,2160
49X140107901,6,0.754848,0.887283,0.012004,0.021195,3840,2160
49X140107901,6,0.758541,0.856455,0.012004,0.025048,3840,2160
49X140107901,6,0.611727,0.597303,0.010157,0.026975,3840,2160
49X140107901,0,0.403509,0.479769,0.068329,0.046243,3840,2160
49X140107901,4,0.155125,0.585742,0.033241,0.023121,3840,2160
49X140107901,4,0.830102,0.480732,0.031394,0.021195,3840,2160
49X140107901,6,0.751616,0.357418,0.018467,0.017341,3840,2160
49X140108001,6,0.360572,0.359345,0.012004,0.028902,3840,2160
49X140108001,6,0.371191,0.358382,0.009234,0.030829,3840,2160
49X140108001,6,0.613112,0.600193,0.01662,0.028902,3840,2160
49X140108001,6,0.628347,0.581888,0.017544,0.034682,3840,2160
49X140108001,4,0.978301,0.54817,0.032318,0.028902,3840,2160
49X140108001,0,0.267313,0.612717,0.071099,0.115607,3840,2160
49X140108001,6,0.156048,0.585742,0.031394,0.023121,3840,2160
49X140108001,4,0.489843,0.099229,0.01385,0.04817,3840,2160
49X140108001,6,0.765928,0.924855,0.01385,0.030829,3840,2160
49X140108001,6,0.76362,0.952794,0.01108,0.021195,3840,2160
49X140108001,6,0.055863,0.735067,0.01385,0.021195,3840,2160
49X140108001,6,0.049861,0.72447,0.009234,0.023121,3840,2160
49X140108001,6,0.045706,0.76975,0.021237,0.028902,3840,2160
49X140108001,6,0.057248,0.822736,0.01662,0.023121,3840,2160
49X140108001,0,0.883657,0.444123,0.068329,0.044316,3840,2160
49X140108001,6,0.846722,0.356455,0.01662,0.019268,3840,2160
49X140108101,6,0.362881,0.358382,0.009234,0.038536,3840,2160
49X140108101,6,0.371653,0.358382,0.00831,0.038536,3840,2160
49X140108101,6,0.614035,0.599229,0.014774,0.030829,3840,2160
49X140108101,0,0.366113,0.468208,0.067405,0.065511,3840,2160
49X140108101,0,0.267313,0.61368,0.061865,0.102119,3840,2160
49X140108101,6,0.630656,0.580925,0.012927,0.025048,3840,2160
49X140108101,4,0.156048,0.587669,0.027701,0.026975,3840,2160
49X140108101,4,0.491228,0.092486,0.012927,0.046243,3840,2160
49X140108101,4,0.982918,0.547206,0.026777,0.023121,3840,2160
49X140108101,6,0.772392,0.968208,0.01385,0.028902,3840,2160
49X140108101,6,0.061865,0.754335,0.012927,0.021195,3840,2160
49X140108101,6,0.0494,0.736031,0.012004,0.019268,3840,2160
49X140108101,6,0.045245,0.771676,0.01662,0.025048,3840,2160
49X140108101,6,0.059095,0.820809,0.014774,0.026975,3840,2160
49X140108201,6,0.362881,0.361272,0.007387,0.028902,3840,2160
49X140108201,6,0.369806,0.361272,0.006464,0.028902,3840,2160
49X140108201,4,0.980609,0.552023,0.031394,0.028902,3840,2160
49X140108201,0,0.267313,0.618497,0.071099,0.119461,3840,2160
49X140108201,6,0.043398,0.77264,0.01662,0.026975,3840,2160
49X140108201,6,0.067867,0.745665,0.00831,0.019268,3840,2160
49X140108201,6,0.058172,0.818882,0.014774,0.023121,3840,2160
49X140108201,4,0.15651,0.589595,0.034164,0.030829,3840,2160
49X140108201,4,0.49169,0.099229,0.015697,0.052023,3840,2160
49X140108201,6,0.629732,0.584778,0.012927,0.025048,3840,2160
49X140108201,6,0.614035,0.601156,0.014774,0.030829,3840,2160
49X140108301,0,0.268698,0.615607,0.070175,0.11368,3840,2160
49X140108301,4,0.980609,0.547206,0.033241,0.026975,3840,2160
49X140108301,6,0.614035,0.597303,0.01662,0.026975,3840,2160
49X140108301,6,0.630656,0.584778,0.01662,0.032755,3840,2160
49X140108301,6,0.361496,0.359345,0.010157,0.032755,3840,2160
49X140108301,6,0.3735,0.359345,0.010157,0.036609,3840,2160
49X140108301,4,0.155125,0.583815,0.031394,0.026975,3840,2160
49X140108301,4,0.492613,0.098266,0.01385,0.050096,3840,2160
49X140108301,1,0.225762,0.496146,0.080332,0.052023,3840,2160
49X140108301,6,0.044783,0.771676,0.017544,0.021195,3840,2160
49X140108301,6,0.05494,0.822736,0.015697,0.019268,3840,2160
49X140108401,6,0.632041,0.582852,0.015697,0.025048,3840,2160
49X140108401,6,0.61542,0.601156,0.017544,0.026975,3840,2160
49X140108401,6,0.362881,0.360308,0.007387,0.034682,3840,2160
49X140108401,6,0.371653,0.359345,0.010157,0.036609,3840,2160
49X140108401,0,0.344414,0.488439,0.072022,0.055877,3840,2160
49X140108401,0,0.025392,0.473988,0.048938,0.061657,3840,2160
49X140108401,1,0.621422,0.479769,0.088643,0.057803,3840,2160
49X140108401,0,0.268698,0.618497,0.073869,0.123314,3840,2160
49X140108401,6,0.045245,0.76975,0.014774,0.021195,3840,2160
49X140108401,6,0.053555,0.820809,0.014774,0.019268,3840,2160
49X140108401,4,0.155586,0.585742,0.032318,0.026975,3840,2160
49X140108401,4,0.164358,0.525048,0.036934,0.025048,3840,2160
49X140108401,4,0.492613,0.098266,0.01385,0.050096,3840,2160
49X140108401,4,0.982456,0.549133,0.031394,0.026975,3840,2160
49X140108501,4,0.983841,0.550096,0.030471,0.032755,3840,2160
49X140108501,0,0.269621,0.619461,0.075716,0.129094,3840,2160
49X140108501,6,0.363343,0.362235,0.012004,0.034682,3840,2160
49X140108501,6,0.374423,0.361272,0.010157,0.036609,3840,2160
49X140108501,6,0.61542,0.602119,0.01385,0.036609,3840,2160
49X140108501,6,0.629271,0.582852,0.015697,0.032755,3840,2160
49X140108501,6,0.044783,0.771676,0.017544,0.025048,3840,2160
49X140108501,0,0.772392,0.460501,0.069252,0.05395,3840,2160
49X140108501,0,0.373038,0.472062,0.066482,0.065511,3840,2160
49X140108501,4,0.493536,0.099229,0.012004,0.044316,3840,2160
49X140108501,4,0.573869,0.512524,0.028624,0.023121,3840,2160
49X140108501,4,0.157433,0.588632,0.034164,0.025048,3840,2160
49X140108501,6,0.058633,0.821773,0.01385,0.025048,3840,2160
49X140200001,0,0.434441,0.399807,0.065559,0.125241,3840,2160
49X140200001,0,0.268698,0.618497,0.072022,0.119461,3840,2160
49X140200001,6,0.614035,0.606936,0.014774,0.030829,3840,2160
49X140200001,6,0.629271,0.585742,0.017544,0.034682,3840,2160
49X140200001,6,0.363804,0.360308,0.009234,0.026975,3840,2160
49X140200001,6,0.3735,0.358382,0.010157,0.030829,3840,2160
49X140200001,0,0.921514,0.449904,0.070175,0.04817,3840,2160
49X140200001,4,0.49446,0.101156,0.015697,0.040462,3840,2160
49X140200001,4,0.157895,0.590559,0.031394,0.021195,3840,2160
49X140200001,4,0.737304,0.493256,0.030471,0.023121,3840,2160
49X140200001,4,0.982918,0.55395,0.032318,0.021195,3840,2160
49X140200001,6,0.045706,0.777457,0.015697,0.025048,3840,2160
49X140200001,6,0.05771,0.828516,0.015697,0.023121,3840,2160
49X140200101,0,0.268698,0.618497,0.073869,0.119461,3840,2160
49X140200101,4,0.493536,0.099229,0.019391,0.052023,3840,2160
49X140200101,4,0.157895,0.592486,0.033241,0.032755,3840,2160
49X140200101,4,0.162512,0.529865,0.040628,0.026975,3840,2160
49X140200101,5,0.05217,0.438343,0.039705,0.028902,3840,2160
49X140200101,6,0.614497,0.601156,0.01385,0.034682,3840,2160
49X140200101,6,0.363804,0.363198,0.01108,0.036609,3840,2160
49X140200101,6,0.374423,0.363198,0.010157,0.036609,3840,2160
49X140200101,6,0.048015,0.77264,0.014774,0.023121,3840,2160
49X140200101,6,0.059095,0.827553,0.018467,0.032755,3840,2160
49X140200101,6,0.632041,0.589595,0.01385,0.030829,3840,2160
49X140200101,4,0.98338,0.552987,0.027701,0.023121,3840,2160
49X140200101,6,0.454755,0.461464,0.030471,0.025048,3840,2160
49X140200201,6,0.615882,0.6079,0.014774,0.032755,3840,2160
49X140200201,6,0.631117,0.593449,0.015697,0.038536,3840,2160
49X140200201,6,0.362881,0.365125,0.01108,0.040462,3840,2160
49X140200201,6,0.373038,0.365125,0.009234,0.040462,3840,2160
49X140200201,4,0.982456,0.55395,0.033241,0.032755,3840,2160
49X140200201,4,0.580794,0.515414,0.033241,0.032755,3840,2160
49X140200201,4,0.493998,0.1079,0.020314,0.05395,3840,2160
49X140200201,0,0.268236,0.620424,0.071099,0.119461,3840,2160
49X140200201,6,0.046168,0.777457,0.018467,0.021195,3840,2160
49X140200201,6,0.060018,0.827553,0.014774,0.028902,3840,2160
49X140200201,4,0.331025,0.474952,0.028624,0.021195,3840,2160
49X140200201,4,0.157433,0.590559,0.032318,0.021195,3840,2160
49X140200201,5,0.440905,0.469171,0.030471,0.025048,3840,2160
49X140200301,4,0.965374,0.482659,0.037858,0.036609,3840,2160
49X140200301,4,0.982918,0.554913,0.032318,0.034682,3840,2160
49X140200301,6,0.614035,0.60501,0.01662,0.034682,3840,2160
49X140200301,6,0.363804,0.364162,0.01108,0.030829,3840,2160
49X140200301,6,0.37627,0.364162,0.012004,0.030829,3840,2160
49X140200301,6,0.045706,0.774566,0.019391,0.026975,3840,2160
49X140200301,6,0.05771,0.830443,0.017544,0.026975,3840,2160
49X140200301,4,0.156048,0.595376,0.031394,0.026975,3840,2160
49X140200301,5,0.811173,0.420039,0.028624,0.019268,3840,2160
49X140200301,6,0.630656,0.594412,0.01662,0.032755,3840,2160
49X140200301,4,0.438596,0.16474,0.01662,0.063584,3840,2160
49X140200301,4,0.493536,0.1079,0.015697,0.050096,3840,2160
49X140200301,0,0.28578,0.5,0.065559,0.04817,3840,2160
49X140200301,0,0.268698,0.621387,0.062789,0.102119,3840,2160
49X140200401,4,0.15651,0.597303,0.036011,0.034682,3840,2160
49X140200401,0,0.268698,0.624277,0.072022,0.119461,3840,2160
49X140200401,0,0.501385,0.577071,0.060942,0.109827,3840,2160
49X140200401,6,0.362881,0.370906,0.009234,0.032755,3840,2160
